id, d, s,c,score,,,
950,1.09E+07,0.014,2851771.978,-0.9315359,,,
960,9947875.454,0.014,2244049.361,-0.949113318,,,
970,5552504.815,0.015,1951695.446,-0.876449016,,,
980,1.38E+07,0.014,3006522.626,-0.952759019,,,
990,7988707.202,0.014,4179213.766,-0.726324347,,,
1000,1.00E+07,0.014,2680367.522,-0.928610762,,,
1001,5.48E+08,0.114,6980325.459,-0.999837656,,,
1020,3.51E+08,0.093,8486804.91,-0.999416054,,,
1040,3.83E+08,0.093,6286661.537,-0.999730729,,,
1060,5.88E+08,0.092,1.24E+07,-0.99955599,,,
1080,1.74E+08,0.096,5977299.86,-0.998816333,,,
1100,4.41E+08,0.095,8866485.637,-0.999595959,,,
1120,1.49E+08,0.092,9181844.075,-0.996210736,,,
1140,3.62E+08,0.096,6507533.802,-0.999676013,,,
1160,7.04E+08,0.091,1.36E+07,-0.999626804,,,
1180,5.08E+08,0.099,5060466.117,-0.999900764,,,
1200,5.12E+08,0.099,7375648.495,-0.999792684,,,
1220,5.32E+08,0.093,1.18E+07,-0.999508667,,,
1240,3.73E+08,0.094,1.06E+07,-0.999192088,,,
1260,3.54E+08,0.096,1.58E+07,-0.998007674,,,
1280,3.33E+08,0.097,3981796.839,-0.999856906,,,
1300,3.46E+08,0.1,9659310.184,-0.999222669,,,
1320,5.37E+08,0.092,1.05E+07,-0.99961804,,,
1340,3.73E+08,0.097,1.51E+07,-0.998362325,,,
1360,4.71E+08,0.093,8658899.244,-0.999661551,,,
1380,4.00E+08,0.094,9403196.361,-0.999446131,,,
1400,8.44E+08,0.092,1.28E+07,-0.999770193,,,
1420,4.33E+08,0.094,1.01E+07,-0.999455798,,,
1440,3.38E+08,0.1,9378419.03,-0.999231044,,,
1460,6.18E+08,0.092,1.23E+07,-0.999603501,,,
1480,7.92E+08,0.093,8117617.141,-0.999894992,,,
1500,7.88E+08,0.096,1.63E+07,-0.999571729,,,
1520,2.32E+08,0.092,8816856.109,-0.998551701,,,
1540,5.03E+08,0.098,8093298.636,-0.999741484,,,
1560,1.08E+09,0.089,2.18E+07,-0.999590565,,,
1580,7.32E+08,0.091,2.08E+07,-0.999193271,,,
1600,8.70E+08,0.095,1.11E+07,-0.999837255,,,
1620,3.44E+08,0.09,1.03E+07,-0.999102654,,,
1640,5.30E+08,0.093,1.06E+07,-0.999600196,,,
1660,7.47E+08,0.09,3.27E+07,-0.998082087,,,
1680,7.96E+08,0.09,1.19E+07,-0.999776243,,,
1700,1.02E+09,0.097,2.03E+07,-0.999603338,,,
1720,5.65E+08,0.09,1.16E+07,-0.999578067,,,
1740,5.86E+08,0.091,2.72E+07,-0.997845733,,,
1760,7.95E+08,0.091,2.53E+07,-0.998986575,,,
1780,7.43E+08,0.09,1.53E+07,-0.999576188,,,
1800,6.66E+08,0.09,1.50E+07,-0.9994934,,,
1820,4.78E+08,0.093,1.20E+07,-0.999369541,,,
1840,8.02E+08,0.091,1.78E+07,-0.999507538,,,
1860,6.30E+08,0.089,9408373.242,-0.999776707,,,
1880,1.08E+09,0.091,4.16E+07,-0.998525632,,,
1900,7.67E+08,0.09,2.06E+07,-0.999279372,,,
1920,5.23E+08,0.09,1.46E+07,-0.999219737,,,
1940,1.00E+09,0.095,2.37E+07,-0.999439854,,,
1960,7.68E+08,0.091,1.55E+07,-0.999592232,,,
1980,7.90E+08,0.091,3.22E+07,-0.99834023,,,
2000,7.73E+08,0.089,3.51E+07,-0.997935933,,,
2020,1.16E+09,0.087,1.65E+07,-0.999797057,,,
2040,8.04E+08,0.093,3.51E+07,-0.998093875,,,
2060,1.10E+09,0.092,2.32E+07,-0.999556426,,,
2080,1.26E+09,0.091,4.19E+07,-0.998897039,,,
2100,1.16E+09,0.091,2.52E+07,-0.999526135,,,
2120,8.88E+08,0.091,1.97E+07,-0.999507943,,,
2140,7.77E+08,0.093,3.42E+07,-0.99806362,,,
2160,8.32E+08,0.088,2.33E+07,-0.999216073,,,
2180,5.48E+08,0.092,1.42E+07,-0.9993289,,,
