id, d, s,c,score,,,
1740,4.58E+08,0.091,2.72E+07,-0.996468047,,,
1760,6.50E+08,0.102,2.53E+07,-0.998482728,,,
1780,6.24E+08,0.095,1.53E+07,-0.999399466,,,
1800,6.19E+08,0.095,1.50E+07,-0.999412253,,,
1820,6.12E+08,0.097,1.20E+07,-0.999615809,,,
1840,5.64E+08,0.098,1.78E+07,-0.999005424,,,
1860,7.13E+08,0.101,9408373.242,-0.999826057,,,
1880,4.06E+08,0.097,4.16E+07,-0.989514216,,,
1900,3.80E+08,0.097,2.06E+07,-0.997061375,,,
1920,7.53E+08,0.102,1.46E+07,-0.999624138,,,
1940,8.77E+08,0.116,2.37E+07,-0.999269892,,,
1960,6.36E+08,0.098,1.55E+07,-0.9994053,,,
1980,6.30E+08,0.097,3.22E+07,-0.997388874,,,
2000,9.24E+08,0.101,3.51E+07,-0.998557104,,,
2020,8.97E+08,0.094,1.65E+07,-0.999661505,,,
2040,6.84E+08,0.097,3.51E+07,-0.997364735,,,
2060,1.04E+09,0.098,2.32E+07,-0.9995025,,,
2080,9.84E+08,0.1,4.19E+07,-0.998185564,,,
2100,7.98E+08,0.098,2.52E+07,-0.999002182,,,
2120,6.73E+08,0.101,1.97E+07,-0.999143324,,,
2140,8.20E+08,0.102,3.42E+07,-0.99826098,,,
2160,8.86E+08,0.096,2.33E+07,-0.999308619,,,
2180,4.09E+08,0.095,1.42E+07,-0.998793989,,,
2200,6.46E+08,0.097,2.15E+07,-0.998891693,,,
2220,7.47E+08,0.095,1.89E+07,-0.999360169,,,
2240,1.22E+09,0.096,3.19E+07,-0.999314058,,,
2260,6.64E+08,0.095,1.81E+07,-0.99925649,,,
2280,1.12E+09,0.098,2.63E+07,-0.999445229,,,
2300,1.28E+09,0.094,3.32E+07,-0.999325724,,,
2320,8.82E+08,0.105,2.21E+07,-0.999372844,,,
2340,8.67E+08,0.117,2.96E+07,-0.998834712,,,
2360,6.41E+08,0.095,2.00E+07,-0.999024976,,,
2380,7.23E+08,0.095,1.27E+07,-0.999691592,,,
2400,1.32E+09,0.1,1.62E+07,-0.999849961,,,
2420,1.17E+09,0.095,3.85E+07,-0.998925959,,,
2440,8.45E+08,0.097,2.69E+07,-0.998987058,,,
2460,1.14E+09,0.096,2.27E+07,-0.999604677,,,
2480,1.11E+09,0.097,3.54E+07,-0.998978862,,,
2500,1.02E+09,0.095,3.42E+07,-0.998884471,,,
2520,1.06E+09,0.099,2.32E+07,-0.999518532,,,
2540,7.48E+08,0.096,2.09E+07,-0.99921971,,,
2560,1.03E+09,0.119,1.90E+07,-0.999657605,,,
2580,1.51E+09,0.096,6.09E+07,-0.998382829,,,
2600,8.85E+08,0.099,2.12E+07,-0.999426204,,,
2620,8.25E+08,0.094,3.11E+07,-0.998577276,,,
2640,4.43E+08,0.096,4.66E+07,-0.988952954,,,
2660,9.68E+08,0.097,3.63E+07,-0.998593192,,,
2680,8.45E+08,0.097,3.72E+07,-0.998061786,,,
2700,1.13E+09,0.095,3.91E+07,-0.998805273,,,
2720,9.73E+08,0.1,2.55E+07,-0.999313615,,,
2740,8.40E+08,0.094,3.53E+07,-0.998232475,,,
2760,1.07E+09,0.1,5.52E+07,-0.997343144,,,
2780,9.56E+08,0.094,5.42E+07,-0.996784641,,,
2800,1.01E+09,0.101,2.06E+07,-0.999585566,,,
2820,1.24E+09,0.099,2.27E+07,-0.999664328,,,
2840,8.69E+08,0.095,3.41E+07,-0.998460736,,,
2860,1.29E+09,0.095,5.83E+07,-0.9979479,,,
2880,1.35E+09,0.103,2.98E+07,-0.999512195,,,
2900,7.84E+08,0.095,2.94E+07,-0.998593457,,,
2920,9.87E+08,0.094,3.68E+07,-0.998609742,,,
2940,9.51E+08,0.097,5.11E+07,-0.997114171,,,
2960,1.22E+09,0.098,4.60E+07,-0.998574465,,,
2980,9.83E+08,0.099,3.49E+07,-0.998740098,,,
3000,1.33E+09,0.095,4.16E+07,-0.999023729,,,
3020,1.61E+09,0.097,6.28E+07,-0.99848736,,,
3040,1.39E+09,0.095,3.89E+07,-0.999212673,,,
3060,6.18E+08,0.099,4.71E+07,-0.994188058,,,
3080,1.16E+09,0.096,3.20E+07,-0.999242753,,,
3100,1.49E+09,0.101,4.79E+07,-0.998960504,,,
3120,1.32E+09,0.096,5.27E+07,-0.998394155,,,
3140,1.23E+09,0.096,6.57E+07,-0.99715933,,,
3160,1.75E+09,0.094,3.98E+07,-0.99948532,,,
3180,9.41E+08,0.096,5.96E+07,-0.995991043,,,
3200,1.16E+09,0.096,5.10E+07,-0.998058218,,,
3220,1.05E+09,0.097,4.73E+07,-0.997979212,,,
3240,8.44E+08,0.097,3.49E+07,-0.998290381,,,
3260,1.61E+09,0.113,6.34E+07,-0.998443172,,,
3280,6.69E+08,0.098,4.67E+07,-0.995126467,,,
3300,1.19E+09,0.094,6.09E+07,-0.997378901,,,
3320,1.36E+09,0.097,4.72E+07,-0.998787174,,,
3340,1.35E+09,0.094,4.82E+07,-0.998730537,,,
3360,1.51E+09,0.096,4.41E+07,-0.999151843,,,
3380,1.38E+09,0.117,4.76E+07,-0.998803087,,,
3400,1.06E+09,0.098,4.56E+07,-0.998153683,,,
3420,1.16E+09,0.094,3.13E+07,-0.999273928,,,
3440,8.53E+08,0.099,5.70E+07,-0.995530699,,,
3460,1.62E+09,0.097,8.63E+07,-0.997179521,,,
3480,1.74E+09,0.098,5.84E+07,-0.998875375,,,
3500,1.40E+09,0.095,5.66E+07,-0.998371108,,,
3520,1.33E+09,0.099,5.81E+07,-0.998101341,,,
3540,9.60E+08,0.094,5.38E+07,-0.996862449,,,
3560,1.28E+09,0.095,5.68E+07,-0.998019552,,,
3580,1.07E+09,0.094,3.87E+07,-0.998696111,,,
3600,7.48E+08,0.092,4.74E+07,-0.995988317,,,
3620,1.18E+09,0.098,6.92E+07,-0.99657926,,,
3640,1.53E+09,0.095,5.56E+07,-0.998673565,,,
3660,8.39E+08,0.094,6.49E+07,-0.994017835,,,
3680,1.07E+09,0.095,5.25E+07,-0.997573441,,,
3700,9.85E+08,0.094,6.14E+07,-0.99611554,,,
3720,1.21E+09,0.098,7.19E+07,-0.99644936,,,
3740,1.92E+09,0.093,6.37E+07,-0.998902465,,,
3760,9.65E+08,0.095,8.32E+07,-0.992571985,,,
3780,1.74E+09,0.094,5.03E+07,-0.999164072,,,
3800,1.28E+09,0.097,7.26E+07,-0.996791298,,,
3820,1.54E+09,0.096,5.63E+07,-0.998657424,,,
3840,1.52E+09,0.092,4.24E+07,-0.999223295,,,
3860,1.77E+09,0.098,7.94E+07,-0.997979826,,,
3880,1.13E+09,0.096,6.97E+07,-0.996167136,,,
3900,1.16E+09,0.098,5.93E+07,-0.997371623,,,
3920,1.10E+09,0.096,5.74E+07,-0.997252517,,,
3940,1.25E+09,0.096,6.37E+07,-0.997417819,,,
3960,1.19E+09,0.094,7.35E+07,-0.996184754,,,
3980,7.45E+08,0.1,6.04E+07,-0.993433666,,,
4000,8.60E+08,0.093,8.58E+07,-0.99005113,,,
4020,1.75E+09,0.096,7.43E+07,-0.998198694,,,
4040,6.57E+08,0.093,8.43E+07,-0.983524191,,,
4060,1.42E+09,0.094,6.12E+07,-0.998132738,,,
4080,1.33E+09,0.093,7.96E+07,-0.996430375,,,
4100,1.42E+09,0.097,5.54E+07,-0.998477082,,,
4120,1.47E+09,0.093,8.67E+07,-0.996504938,,,
4140,1.68E+09,0.092,7.88E+07,-0.997788161,,,
4160,1.07E+09,0.097,6.87E+07,-0.995879851,,,
4180,1.59E+09,0.093,6.92E+07,-0.998098441,,,
4200,7.83E+08,0.095,7.74E+07,-0.990239966,,,
4220,1.23E+09,0.093,8.55E+07,-0.995158806,,,
4240,1.44E+09,0.095,6.78E+07,-0.997781614,,,
4260,1.26E+09,0.095,5.73E+07,-0.99794326,,,
4280,1.45E+09,0.095,7.91E+07,-0.997012926,,,
4300,1.80E+09,0.096,6.89E+07,-0.998526828,,,
4320,9.70E+08,0.093,8.71E+07,-0.991937972,,,
4340,1.09E+09,0.094,6.30E+07,-0.996628672,,,
4360,1.26E+09,0.095,7.80E+07,-0.996183683,,,
4380,1.34E+09,0.096,5.77E+07,-0.99815233,,,
4400,1.16E+09,0.092,7.48E+07,-0.995807169,,,
4420,1.45E+09,0.095,7.03E+07,-0.997633564,,,
4440,1.79E+09,0.094,7.82E+07,-0.998098893,,,
4460,1.33E+09,0.095,8.47E+07,-0.995939578,,,
4480,9.11E+08,0.098,6.56E+07,-0.994817478,,,
4500,8.32E+08,0.096,8.54E+07,-0.989465132,,,
4520,1.30E+09,0.093,6.81E+07,-0.997268108,,,
4540,8.41E+08,0.094,8.79E+07,-0.989085256,,,
4560,1.51E+09,0.093,9.48E+07,-0.996056536,,,
4580,7.92E+08,0.098,7.74E+07,-0.990456193,,,
4600,1.67E+09,0.096,6.01E+07,-0.998704955,,,
4620,1.31E+09,0.092,7.22E+07,-0.996943439,,,
4640,5.80E+08,0.098,1.08E+08,-0.965340096,,,
4660,1.24E+09,0.097,6.92E+07,-0.996899694,,,
4680,1.13E+09,0.1,8.19E+07,-0.994738622,,,
4700,1.65E+09,0.097,7.12E+07,-0.998147569,,,
4720,1.53E+09,0.098,5.79E+07,-0.998570775,,,
4740,1.47E+09,0.093,8.67E+07,-0.996529097,,,
4760,1.89E+09,0.096,7.84E+07,-0.998285373,,,
4780,1.03E+09,0.094,9.41E+07,-0.991643433,,,
4800,1.07E+09,0.099,7.71E+07,-0.994771618,,,
