id, d, s,c,score,,,
950,7678566.062,0.014,2851771.978,-0.862066631,,,
960,4894032.298,0.015,2244049.361,-0.789752351,,,
970,5471639.596,0.014,1951695.446,-0.872770116,,,
980,6975876.881,0.014,3006522.626,-0.814248924,,,
990,5777969.546,0.014,4179213.766,-0.476835009,,,
1000,7188524.21,0.015,2680367.522,-0.860969779,,,
1001,4.26E+08,0.1,6980325.459,-0.999731205,,,
1020,4.61E+08,0.096,8486804.91,-0.999661152,,,
1040,5.12E+08,0.099,6286661.537,-0.99984905,,,
1060,6.90E+08,0.097,1.24E+07,-0.999677204,,,
1080,3.43E+08,0.102,5977299.86,-0.999696117,,,
1100,5.93E+08,0.097,8866485.637,-0.999776742,,,
1120,4.59E+08,0.101,9181844.075,-0.999599412,,,
1140,4.04E+08,0.097,6507533.802,-0.999740284,,,
1160,6.91E+08,0.097,1.36E+07,-0.999612174,,,
1180,4.72E+08,0.1,5060466.117,-0.999884957,,,
1200,4.26E+08,0.101,7375648.495,-0.999700066,,,
1220,6.08E+08,0.097,1.18E+07,-0.999623828,,,
1240,5.22E+08,0.099,1.06E+07,-0.999587127,,,
1260,5.52E+08,0.095,1.58E+07,-0.999181512,,,
1280,4.23E+08,0.103,3981796.839,-0.999911276,,,
1300,3.48E+08,0.1,9659310.184,-0.999231653,,,
1320,7.37E+08,0.1,1.05E+07,-0.999797117,,,
1340,4.75E+08,0.097,1.51E+07,-0.998987458,,,
1360,4.66E+08,0.101,8658899.244,-0.999654357,,,
1380,5.04E+08,0.096,9403196.361,-0.999651703,,,
1400,6.30E+08,0.098,1.28E+07,-0.999586712,,,
1420,4.19E+08,0.096,1.01E+07,-0.999420063,,,
1440,4.47E+08,0.101,9378419.03,-0.999559586,,,
1460,8.07E+08,0.096,1.23E+07,-0.999767875,,,
1480,7.26E+08,0.101,8117617.141,-0.999874867,,,
1500,6.36E+08,0.118,1.63E+07,-0.999342316,,,
1520,5.10E+08,0.097,8816856.109,-0.999701156,,,
1540,5.72E+08,0.1,8093298.636,-0.999799502,,,
1560,8.19E+08,0.097,2.18E+07,-0.999291856,,,
1580,6.04E+08,0.094,2.08E+07,-0.998812988,,,
1600,6.85E+08,0.098,1.11E+07,-0.999737637,,,
1620,5.92E+08,0.095,1.03E+07,-0.999697584,,,
1640,4.91E+08,0.099,1.06E+07,-0.999534049,,,
1660,6.37E+08,0.092,3.27E+07,-0.997364578,,,
1680,7.10E+08,0.095,1.19E+07,-0.999718918,,,
1700,6.73E+08,0.095,2.03E+07,-0.999088992,,,
1720,6.20E+08,0.1,1.16E+07,-0.999649846,,,
1740,6.61E+08,0.093,2.72E+07,-0.998307821,,,
1760,5.47E+08,0.093,2.53E+07,-0.997859224,,,
1780,7.13E+08,0.123,1.53E+07,-0.999539838,,,
1800,7.25E+08,0.093,1.50E+07,-0.999571358,,,
1820,6.43E+08,0.097,1.20E+07,-0.999651336,,,
1840,7.69E+08,0.092,1.78E+07,-0.999464432,,,
1860,7.73E+08,0.1,9408373.242,-0.999851811,,,
1880,8.56E+08,0.094,4.16E+07,-0.997636904,,,
1900,6.05E+08,0.093,2.06E+07,-0.998840163,,,
1920,5.54E+08,0.096,1.46E+07,-0.999305851,,,
1940,7.80E+08,0.095,2.37E+07,-0.999077126,,,
1960,6.96E+08,0.098,1.55E+07,-0.999504721,,,
1980,6.88E+08,0.094,3.22E+07,-0.997807282,,,
2000,6.25E+08,0.092,3.51E+07,-0.996841927,,,
2020,6.05E+08,0.095,1.65E+07,-0.999256999,,,
2040,6.96E+08,0.093,3.51E+07,-0.997454915,,,
2060,8.50E+08,0.096,2.32E+07,-0.99925441,,,
2080,9.24E+08,0.094,4.19E+07,-0.997945594,,,
2100,8.13E+08,0.093,2.52E+07,-0.999039202,,,
2120,8.21E+08,0.096,1.97E+07,-0.999423575,,,
2140,6.44E+08,0.095,3.42E+07,-0.997182149,,,
2160,5.43E+08,0.095,2.33E+07,-0.998161026,,,
2180,5.57E+08,0.094,1.42E+07,-0.999350274,,,
2200,8.10E+08,0.098,2.15E+07,-0.999295185,,,
2220,5.17E+08,0.092,1.89E+07,-0.998663738,,,
2240,7.25E+08,0.096,3.19E+07,-0.998064999,,,
2260,6.47E+08,0.092,1.81E+07,-0.999216978,,,
2280,7.26E+08,0.094,2.63E+07,-0.998689058,,,
2300,8.08E+08,0.094,3.32E+07,-0.998312202,,,
2320,8.06E+08,0.095,2.21E+07,-0.999247608,,,
2340,6.92E+08,0.1,2.96E+07,-0.998169037,,,
2360,7.19E+08,0.092,2.00E+07,-0.999227191,,,
2380,6.67E+08,0.098,1.27E+07,-0.999637132,,,
2400,8.60E+08,0.092,1.62E+07,-0.999645482,,,
2420,6.92E+08,0.092,3.85E+07,-0.996906112,,,
2440,8.82E+08,0.096,2.69E+07,-0.99906996,,,
2460,7.91E+08,0.09,2.27E+07,-0.999176177,,,
2480,7.12E+08,0.098,3.54E+07,-0.997527266,,,
2500,7.41E+08,0.094,3.42E+07,-0.997872248,,,
2520,1.06E+09,0.094,2.32E+07,-0.99952223,,,
2540,7.77E+08,0.097,2.09E+07,-0.9992769,,,
2560,8.84E+08,0.091,1.90E+07,-0.999538089,,,
2580,1.06E+09,0.094,6.09E+07,-0.996682227,,,
2600,8.10E+08,0.098,2.12E+07,-0.999315658,,,
2620,8.84E+08,0.093,3.11E+07,-0.998762459,,,
2640,8.53E+08,0.097,4.66E+07,-0.997014638,,,
2660,8.07E+08,0.094,3.63E+07,-0.997977375,,,
2680,6.28E+08,0.096,3.72E+07,-0.996489888,,,
2700,7.70E+08,0.093,3.91E+07,-0.99741988,,,
2720,7.11E+08,0.097,2.55E+07,-0.998714519,,,
2740,7.30E+08,0.089,3.53E+07,-0.997659247,,,
2760,8.00E+08,0.095,5.52E+07,-0.995237851,,,
2780,8.27E+08,0.092,5.42E+07,-0.995703698,,,
2800,7.94E+08,0.096,2.06E+07,-0.999327347,,,
2820,8.94E+08,0.095,2.27E+07,-0.999355069,,,
2840,6.07E+08,0.092,3.41E+07,-0.996838977,,,
2860,9.93E+08,0.096,5.83E+07,-0.996549651,,,
2880,7.76E+08,0.09,2.98E+07,-0.998524692,,,
2900,7.16E+08,0.095,2.94E+07,-0.998313539,,,
2920,7.98E+08,0.094,3.68E+07,-0.997875678,,,
2940,6.96E+08,0.094,5.11E+07,-0.994605979,,,
2960,8.69E+08,0.092,4.60E+07,-0.997198244,,,
2980,8.79E+08,0.093,3.49E+07,-0.998422864,,,
3000,1.03E+09,0.094,4.16E+07,-0.998360262,,,
3020,8.24E+08,0.092,6.28E+07,-0.994194919,,,
3040,8.45E+08,0.09,3.89E+07,-0.997880479,,,
3060,7.30E+08,0.096,4.71E+07,-0.995836681,,,
3080,8.89E+08,0.092,3.20E+07,-0.998703939,,,
3100,6.81E+08,0.098,4.79E+07,-0.995059046,,,
3120,8.70E+08,0.11,5.27E+07,-0.996327981,,,
3140,7.07E+08,0.095,6.57E+07,-0.991369088,,,
3160,8.01E+08,0.09,3.98E+07,-0.997533883,,,
3180,8.47E+08,0.093,5.96E+07,-0.995045189,,,
3200,9.03E+08,0.091,5.10E+07,-0.996810845,,,
3220,9.12E+08,0.094,4.73E+07,-0.997310187,,,
3240,7.53E+08,0.094,3.49E+07,-0.997851754,,,
3260,7.53E+08,0.09,6.34E+07,-0.99291704,,,
3280,7.28E+08,0.099,4.67E+07,-0.995889337,,,
3300,9.06E+08,0.092,6.09E+07,-0.995478553,,,
3320,8.59E+08,0.092,4.72E+07,-0.996977297,,,
3340,7.12E+08,0.095,4.82E+07,-0.995411059,,,
3360,7.13E+08,0.092,4.41E+07,-0.996176422,,,
3380,7.45E+08,0.093,4.76E+07,-0.995917233,,,
3400,9.56E+08,0.093,4.56E+07,-0.997726424,,,
3420,7.22E+08,0.091,3.13E+07,-0.998121053,,,
3440,5.76E+08,0.095,5.70E+07,-0.990206876,,,
3460,8.40E+08,0.088,8.63E+07,-0.989436923,,,
3480,8.33E+08,0.096,5.84E+07,-0.99508033,,,
3500,8.13E+08,0.092,5.66E+07,-0.995150953,,,
3520,8.27E+08,0.091,5.81E+07,-0.995060374,,,
3540,8.33E+08,0.094,5.38E+07,-0.995824318,,,
3560,8.41E+08,0.091,5.68E+07,-0.995440294,,,
3580,7.70E+08,0.093,3.87E+07,-0.997476011,,,
3600,7.73E+08,0.092,4.74E+07,-0.996236191,,,
3620,7.84E+08,0.091,6.92E+07,-0.992201688,,,
3640,7.61E+08,0.091,5.56E+07,-0.994657184,,,
3660,9.29E+08,0.092,6.49E+07,-0.995121308,,,
3680,7.66E+08,0.092,5.25E+07,-0.995307641,,,
3700,6.61E+08,0.092,6.14E+07,-0.991365175,,,
3720,8.03E+08,0.092,7.19E+07,-0.991990589,,,
3740,9.80E+08,0.091,6.37E+07,-0.995771992,,,
3760,7.43E+08,0.097,8.32E+07,-0.98746637,,,
3780,7.33E+08,0.092,5.03E+07,-0.995294541,,,
3800,8.25E+08,0.092,7.26E+07,-0.992253112,,,
3820,8.15E+08,0.091,5.63E+07,-0.995222445,,,
3840,9.01E+08,0.09,4.24E+07,-0.997787796,,,
3860,9.24E+08,0.091,7.94E+07,-0.992612889,,,
3880,8.35E+08,0.093,6.97E+07,-0.993028185,,,
3900,7.65E+08,0.092,5.93E+07,-0.993993261,,,
3920,7.37E+08,0.091,5.74E+07,-0.993935994,,,
3940,7.99E+08,0.092,6.37E+07,-0.993644102,,,
3960,8.96E+08,0.09,7.35E+07,-0.993272569,,,
3980,9.78E+08,0.094,6.04E+07,-0.996187335,,,
4000,7.75E+08,0.091,8.58E+07,-0.987729858,,,
4020,8.95E+08,0.089,7.43E+07,-0.993107048,,,
4040,7.31E+08,0.092,8.43E+07,-0.986693065,,,
4060,6.44E+08,0.09,6.12E+07,-0.990967777,,,
4080,6.46E+08,0.092,7.96E+07,-0.984839298,,,
4100,8.51E+08,0.092,5.54E+07,-0.995758951,,,
4120,8.12E+08,0.09,8.67E+07,-0.98860956,,,
4140,8.52E+08,0.093,7.88E+07,-0.991454467,,,
4160,8.00E+08,0.092,6.87E+07,-0.992626886,,,
4180,8.97E+08,0.093,6.92E+07,-0.994049952,,,
4200,7.41E+08,0.09,7.74E+07,-0.98908567,,,
4220,7.83E+08,0.091,8.55E+07,-0.988073158,,,
4240,7.40E+08,0.093,6.78E+07,-0.991611461,,,
4260,9.21E+08,0.089,5.73E+07,-0.996131044,,,
4280,7.66E+08,0.092,7.91E+07,-0.989324873,,,
4300,8.35E+08,0.091,6.89E+07,-0.99319811,,,
4320,5.06E+08,0.091,8.71E+07,-0.97033059,,,
4340,6.93E+08,0.118,6.30E+07,-0.9917366,,,
4360,8.88E+08,0.09,7.80E+07,-0.992286371,,,
4380,8.57E+08,0.094,5.77E+07,-0.995462225,,,
4400,6.99E+08,0.09,7.48E+07,-0.988535017,,,
4420,8.18E+08,0.093,7.03E+07,-0.99261663,,,
4440,9.16E+08,0.091,7.82E+07,-0.992717914,,,
4460,1.06E+09,0.09,8.47E+07,-0.993637266,,,
4480,8.24E+08,0.093,6.56E+07,-0.993665407,,,
4500,6.45E+08,0.089,8.54E+07,-0.982459503,,,
4520,8.79E+08,0.09,6.81E+07,-0.993999748,,,
4540,8.27E+08,0.092,8.79E+07,-0.988704628,,,
4560,7.25E+08,0.09,9.48E+07,-0.982906516,,,
4580,7.67E+08,0.095,7.74E+07,-0.989819917,,,
4600,7.39E+08,0.088,6.01E+07,-0.993383035,,,
4620,1.10E+09,0.089,7.22E+07,-0.995677532,,,
4640,7.78E+08,0.092,1.08E+08,-0.980729153,,,
4660,7.86E+08,0.09,6.92E+07,-0.992242607,,,
