id, d, s,c,score,,,
950,3457578.431,0.015,2851771.978,-0.319723429,,,
960,3443554.414,0.014,2244049.361,-0.575330656,,,
970,1.05E+07,0.014,1951695.446,-0.96512496,,,
980,3302078.221,0.017,3006522.626,-0.171000556,,,
990,2442590.764,0.015,4179213.766,1.9274383,,,
1000,5284914.089,0.015,2680367.522,-0.742775205,,,
1001,3.84E+08,0.095,6980325.459,-0.99966962,,,
1020,1.94E+08,0.094,8486804.91,-0.998095224,,,
1040,1.83E+08,0.095,6286661.537,-0.998815589,,,
1060,4.72E+08,0.094,1.24E+07,-0.999310977,,,
1080,1.58E+08,0.096,5977299.86,-0.998571468,,,
1100,2.38E+08,0.095,8866485.637,-0.998616752,,,
1120,1.80E+08,0.091,9181844.075,-0.997385855,,,
1140,2.21E+08,0.099,6507533.802,-0.999134283,,,
1160,8.03E+08,0.093,1.36E+07,-0.999712818,,,
1180,2.78E+08,0.101,5060466.117,-0.99966806,,,
1200,2.51E+08,0.102,7375648.495,-0.999134307,,,
1220,5.06E+08,0.093,1.18E+07,-0.999456307,,,
1240,2.97E+08,0.093,1.06E+07,-0.998730113,,,
1260,5.18E+08,0.094,1.58E+07,-0.999069685,,,
1280,3.56E+08,0.098,3981796.839,-0.999874835,,,
1300,1.97E+08,0.096,9659310.184,-0.99759271,,,
1320,3.56E+08,0.093,1.05E+07,-0.999132115,,,
1340,2.85E+08,0.096,1.51E+07,-0.997192077,,,
1360,4.67E+08,0.102,8658899.244,-0.99965646,,,
1380,2.32E+08,0.093,9403196.361,-0.998352898,,,
1400,5.19E+08,0.094,1.28E+07,-0.999392748,,,
1420,2.64E+08,0.096,1.01E+07,-0.998541452,,,
1440,3.48E+08,0.098,9378419.03,-0.999272829,,,
1460,4.41E+08,0.092,1.23E+07,-0.999223698,,,
1480,5.08E+08,0.094,8117617.141,-0.999744176,,,
1500,5.41E+08,0.097,1.63E+07,-0.999092604,,,
1520,4.48E+08,0.093,8816856.109,-0.999612107,,,
1540,3.35E+08,0.098,8093298.636,-0.999417355,,,
1560,7.17E+08,0.1,2.18E+07,-0.999076637,,,
1580,4.10E+08,0.093,2.08E+07,-0.99743038,,,
1600,5.22E+08,0.108,1.11E+07,-0.999547084,,,
1620,3.33E+08,0.094,1.03E+07,-0.999041217,,,
1640,4.40E+08,0.096,1.06E+07,-0.999419186,,,
1660,6.83E+08,0.091,3.27E+07,-0.997709022,,,
1680,6.80E+08,0.091,1.19E+07,-0.999693304,,,
1700,6.68E+08,0.093,2.03E+07,-0.999075508,,,
1720,4.36E+08,0.095,1.16E+07,-0.999291426,,,
1740,5.16E+08,0.088,2.72E+07,-0.997216163,,,
1760,5.26E+08,0.09,2.53E+07,-0.997683345,,,
1780,4.90E+08,0.093,1.53E+07,-0.999024184,,,
1800,5.07E+08,0.091,1.50E+07,-0.999124826,,,
1820,4.50E+08,0.094,1.20E+07,-0.999289054,,,
1840,5.10E+08,0.092,1.78E+07,-0.998780667,,,
1860,7.93E+08,0.093,9408373.242,-0.999859291,,,
1880,4.84E+08,0.092,4.16E+07,-0.992600951,,,
1900,3.61E+08,0.091,2.06E+07,-0.996741197,,,
1920,7.19E+08,0.092,1.46E+07,-0.999587431,,,
1940,8.19E+08,0.091,2.37E+07,-0.999163176,,,
1960,4.50E+08,0.093,1.55E+07,-0.998813673,,,
1980,7.53E+08,0.093,3.22E+07,-0.998171489,,,
2000,5.73E+08,0.092,3.51E+07,-0.996252925,,,
2020,5.89E+08,0.088,1.65E+07,-0.999215025,,,
2040,4.54E+08,0.09,3.51E+07,-0.994017949,,,
