id, d, s,c,score,,,
2100,6.20E+08,0.111,2.52E+07,-0.998350164,,,
2120,6.26E+08,0.11,1.97E+07,-0.999009777,,,
2140,6.94E+08,0.115,3.42E+07,-0.997573049,,,
2160,8.22E+08,0.113,2.33E+07,-0.999197105,,,
2180,5.34E+08,0.114,1.42E+07,-0.999291597,,,
2200,6.62E+08,0.109,2.15E+07,-0.99894621,,,
2220,8.04E+08,0.111,1.89E+07,-0.999447359,,,
2240,1.05E+09,0.115,3.19E+07,-0.999071649,,,
2260,9.27E+08,0.111,1.81E+07,-0.999618929,,,
2280,1.05E+09,0.108,2.63E+07,-0.999373533,,,
2300,1.10E+09,0.109,3.32E+07,-0.999093524,,,
2320,5.59E+08,0.111,2.21E+07,-0.998439582,,,
2340,5.83E+08,0.109,2.96E+07,-0.997420739,,,
2360,7.76E+08,0.15,2.00E+07,-0.999336006,,,
2380,6.17E+08,0.111,1.27E+07,-0.999576136,,,
2400,8.22E+08,0.109,1.62E+07,-0.999611811,,,
2420,9.50E+08,0.109,3.85E+07,-0.998358267,,,
2440,5.45E+08,0.11,2.69E+07,-0.997566796,,,
2460,8.31E+08,0.109,2.27E+07,-0.999253754,,,
2480,8.53E+08,0.11,3.54E+07,-0.998276459,,,
2500,7.14E+08,0.108,3.42E+07,-0.997708088,,,
2520,9.57E+08,0.131,2.32E+07,-0.999412457,,,
2540,6.10E+08,0.108,2.09E+07,-0.998825427,,,
2560,7.82E+08,0.106,1.90E+07,-0.999409953,,,
2580,1.09E+09,0.109,6.09E+07,-0.996859535,,,
2600,7.66E+08,0.109,2.12E+07,-0.999234877,,,
2620,8.21E+08,0.108,3.11E+07,-0.998565333,,,
2640,5.55E+08,0.109,4.66E+07,-0.992945041,,,
2660,6.39E+08,0.112,3.63E+07,-0.996769651,,,
2680,7.43E+08,0.108,3.72E+07,-0.997495193,,,
2700,1.04E+09,0.109,3.91E+07,-0.998586391,,,
2720,8.28E+08,0.111,2.55E+07,-0.999050933,,,
2740,6.55E+08,0.105,3.53E+07,-0.997099626,,,
2760,9.98E+08,0.107,5.52E+07,-0.996942333,,,
2780,7.53E+08,0.108,5.42E+07,-0.994820532,,,
2800,9.31E+08,0.111,2.06E+07,-0.99951072,,,
2820,9.12E+08,0.108,2.27E+07,-0.999379975,,,
2840,5.97E+08,0.109,3.41E+07,-0.996732441,,,
